Port_ID,ROI,PnL,Sharpe_Ratio,MDD,Win_Rate,Win_Positions,Total_Positions,Score
3988187872032603905,0.7124850626848593,2599.7616706199997,0.09370312131348814,1194.0331292399999,32.665139366170294,1711,5238,474.3344483486851
4038768306117031680,3.362636156258727,1741.9142598800001,0.13502764686297253,0.0,22.0,22,100,438.71436134625026
4000222729738650369,1.4701583422612619,1803.62013328,0.2480855985599212,151.8992973999999,56.05427974947808,537,958,434.21623130733815
3993222640082269952,0.47630286956710677,1884.46844302,0.09188282957686447,314.1775242199999,46.45286686103013,1434,3087,428.79703623488854
4004713168329653760,6.63494269696239,1667.19861,0.27741111207010244,0.0,7.4074074074074066,2,27,419.58635827224344
4030708912786799105,6.613749915510694,1612.84376999,0.18414108868407542,0.0,3.3333333333333335,2,60,405.5652290232233
3991414786174551297,1.384572546594306,1787.9877156900002,0.12201028159519588,372.9699,29.903536977491964,93,311,394.48157144054653
4037073643537925121,7.537780754527097,1540.4004996200001,0.1644167759484143,0.0,18.609865470852018,83,446,389.2553290336331
4029507714735307777,7.086930847032033,1537.89995998,0.1958523633818955,0.0,3.7735849056603774,2,53,387.017598212352
4013955990069013504,1.4165346843692992,1690.02704985,0.22928330457914467,347.85864704999995,65.92178770949721,236,358,377.39096124217633
3935808725185052672,0.23589016450722938,2301.9641228599994,0.06325386386802202,1394.9714398600001,35.10204081632653,602,1715,369.83893663975823
3998659472131949824,0.6166993759010916,1449.32593976,0.3824381523639125,0.0,48.97959183673469,72,147,367.4909415669166
4032403303704824321,0.5293010790873998,2060.57051952,0.10783364846800148,1104.51520996,55.15695067264574,123,223,355.16140050668434
3910887259807777281,1.6385889156525217,1803.3020100100002,0.10829621222172861,663.3218999799999,22.666666666666664,17,75,354.1071200893068
3956048468100538880,2.691627584796936,1373.56489,0.524861880311556,0.0,71.42857142857143,20,28,351.4465402943586
3865845304835489536,1.4198052007023707,1406.06618669,0.24357476133916586,78.66142699000001,51.13378684807256,451,882,345.3053678212858
4031408429897920512,7.986704848527834,1351.26659997,0.1578306045851714,0.0,4.878048780487805,4,82,340.73203244602416
4030392204221219329,8.040365167084088,1347.75800996,0.2007295988335892,0.0,9.411764705882353,8,85,340.3329344304802
3733192481840423936,0.5034619124400876,2923.97719988,0.06026543766319221,2743.12,80.2612481857765,553,689,327.7155164498425
4039129759104249600,6.531516721597985,1264.28919972,0.5220426060771436,0.0,44.3609022556391,59,133,322.57225369325874
3941019213896463617,0.8966122228953103,4234.087790029999,0.08777363799755793,4944.99999998,49.107142857142854,55,112,321.969200190682
3949214983441029120,0.6637819663257494,1317.5775589599998,0.05876960185539697,131.15652971999998,36.9757174392936,1675,4530,313.6293705361981
3930688517098515713,0.5709441622667064,1947.24457347,0.06311486826947774,1193.9074265099998,48.61111111111111,140,288,312.770046724445
3957509601040585217,0.6443638351720645,3174.1803667200006,0.02523009867096176,3268.44,26.954177897574123,300,1113,306.17286464004343
4021243448368889856,0.17156301535429788,1498.1937578999998,0.09470702599200141,490.49299994,37.85123966942149,2290,6050,304.83002376074677
4039279455324236544,1.588587736302084,1038.8074192600002,0.4716836338542194,0.0,55.35168195718655,181,327,265.80793605838016
3952087967771302912,1.1686819544481477,1032.60525986,0.1736691732688759,0.0,33.72093023255814,58,172,261.908746409244
3819545518395756033,1.3350884236068539,980.06319996,0.21472291715119343,0.0,38.23529411764706,26,68,249.282800512277
3923766029921022977,0.31346778389408825,772.7290318900001,0.07238099702504483,205.53265760000016,28.51469420174742,359,1259,165.31234528724798
3926423286576838657,0.2712851604838187,1309.4599595900002,0.050259836011489194,1119.0932,34.10041841004184,163,478,163.00248925385165
3826087012661391104,17.56591815203734,532.65697373,0.6751014185094156,12.925980130000028,58.333333333333336,63,108,142.46347547564645
3672754654734989568,0.9177759201397554,566.59765978,0.18527447769074115,80.77703672000018,44.303797468354425,210,474,134.27562685541548
3911997667197443328,1.217682905471068,605.72231024,0.17285573562279435,229.55157354000002,46.875,30,64,122.08521754776585
4008804082027254529,0.14981269954962215,3332.7334588699996,0.03869432969567709,4879.948659969999,54.051282051282044,527,975,106.64887660293219
3949329502284748801,2.1531172746242206,425.96505789,0.13607138346451803,44.74980000999997,18.75,72,384,102.32694393008018
3768170840939476993,31.78550515767253,243.66889897,0.4242774564031249,0.0,42.857142857142854,6,14,74.82344606679666
3786761687746711808,0.6265104832208868,205.02139999,0.2151504978408805,123.46026665,45.1219512195122,37,82,37.47948836648567
3977116548751698176,0.05453789703444762,603.98050076,0.030023743904114053,905.2161011399996,28.078817733990146,456,1624,18.042957910290237
4040382575336130560,0.0,0.0,0.0,0.0,0.0,0,76,0.0
3946087913459823360,-0.10932811682877248,-40.667241669999996,-0.005708494004031481,453.51285960000007,31.71733771569433,1930,6085,-75.05594571978001
3880920727367689984,-0.21787789221082507,-176.82699999000002,-0.03862775677475677,609.39066665,33.793103448275865,49,145,-132.30912856919062
3858510226868015873,-0.07163627414531466,-280.97295039,-0.013558252740182589,827.30973014,24.397590361445783,243,996,-191.92414061514705
3937714876784951296,0.17680012633937567,1117.5308932100006,0.016314451097396952,3858.82450985,39.33463796477495,201,511,-295.45118645040105
4041804592937345281,-0.26764876164975326,-776.34299969,-0.077929136713139,1026.62085938,23.097826086956523,85,368,-345.86497667664196
3914654298562589441,0.16018815135686554,343.47044905000075,0.010976836334010422,3893.0689187699995,41.40786749482402,200,483,-493.9016869908434
3919174299855478272,0.12640160998706257,1456.3718076200003,0.011491608845265384,9684.34458371,48.06629834254144,609,1267,-1083.7118870124807
3944239644144231424,-0.24125556806546497,-1187.8909756799994,-0.023731314255788376,5867.434541539999,26.456876456876454,227,858,-1174.5193604385827
4000877324693233921,-0.016485081645891714,-836.1005588599955,-0.002327244153693271,14682.679015479995,44.8595041322314,2714,6050,-2406.9464525970993
3995532094997544704,-0.37177864775361213,-12346.682218599999,-0.06424753066795914,14186.535463309989,21.401421252685505,1295,6051,-5212.6351151216895
